08702BDB	hong kong baptist university
0871B6B6	willamette university
08B4FEC0	university of texas pan american
08BB47D5	justsystem pittsburgh research center
08E89AA2	ca foscari university of venice
09A9661F	university of los andes
09B97DFE	cyprus university of technology
0A254897	national university of defense technology
0A6E5950	office of naval research
0A960B30	amherst college
0ABCC86B	national oceanography centre southampton
0ACFCEA7	state university of campinas
0AD1B0D7	international institute of information technology bangalore
0B0EDD00	university of southern queensland
0B56FA70	university of innsbruck
0B7443BC	national university of kaohsiung
0B8BA2BB	tilburg university
0C3042AA	turkcell
0DC52CFD	hellenic open university
34327579	chubu electric power
3772E914	kinder morgan
4D0CFDD7	sparta inc
4D66148B	dallas museum of art
4DA25AF3	verizon communications
4DDD26E0	ericsson
4EDB9E68	drug enforcement administration
4F7BCB26	united states census bureau
4FE184F4	newyork presbyterian hospital
0000A38E	instituto militar de engenharia
005C051A	seikei university
00725F06	idiap research institute
00930C4F	defence research agency
009779A9	aalto university
012C9CDF	florida international university
01328BF3	princeton university
01B71B15	oki electric industry
01BC1CC9	penn state college of information sciences and technology
01C81A56	university of sharjah
01CA90B8	reuters
0228E4F2	university of bristol
025B3E2B	gwangju institute of science and technology
030D7FDB	anglia ruskin university
031C31BE	university of waikato
0331C355	jiangxi normal university
038B49C6	chung hua university
03D363DC	university of wisconsin oshkosh
03F0BDB9	gallaudet university
0442EF7C	indian institute of management calcutta
048AEF89	lanzhou university
050513B0	university of california davis
05BDC90E	national yang ming university
05DBF710	baidu
05E4DDE4	nara women s university
05EEE4E0	polish academy of sciences
0616AB9C	university of north carolina at charlotte
061BA55B	supelec
061C10C2	northern illinois university
06531185	claremont mckenna college
06D79F9F	suez canal university
06DDB9CE	high altitude observatory
071B6166	university of northern iowa
072AB23E	saudi electronic university
0741BB65	complutense university of madrid
079A63AE	dsm
07B10DCB	university of udine
07F9055E	booth school of business
0837B2CF	central university of finance and economics
090B77B3	university of waterloo
0968EF00	quantum corporation
09DD720A	kangwon national university
09E1988B	university of melbourne
0A1AFB6C	the aerospace corporation
0A37F0AC	roke manor research
0A8EE1C3	saga university
0A9F9B53	guizhou university
0AC7AC2B	pfizer
0B7A84D3	rose hulman institute of technology
0B8B0D91	utrecht university
0C03398D	tohoku university
0C42C8D3	institut mines telecom
0D90B0F8	american physical therapy association
33D19FDC	woodward inc
3458784F	savitribai phule pune university
34DF6097	mathworks
373BB436	cleveland institute of electronics
4D356AC9	monsanto
4D4A1EBB	office of the secretary of defense
4DB16F5E	defence science and technology organisation
4DC29902	path
4FD1FBD1	saab ab
00B89992	west virginia university
00BCE652	poznan university of economics
00CE2969	texas state university
00EE209B	otsuma women s university
00F550A0	comsats institute of information technology
021CC5D8	eth zurich
031251BB	university of lincoln
0327638F	university of houston clear lake
03757322	university of madeira
03F73244	mathematica policy research
0408021C	ecole nationale superieure d ingenieurs electriciens de grenoble
044A1B9E	adelphi university
046042FA	coventry university
04F1BEA5	rmit university
04F77DC2	miami university
05129BED	sir m visvesvaraya institute of technology
06927C7E	university college west
06C8EB4B	mit center for collective intelligence
06CA964A	shanghai university
07114E5F	university of miyazaki
07322E36	research academic computer technology institute
07874D3C	university of iowa
0875EA92	university of british columbia
08DE7BC4	tokyo university of technology
09B136B8	university of sussex
0A2233D7	isfahan university of technology
0A9589CF	leonard m miller school of medicine
0AB1BE73	indian council of agricultural research
0B3B54E4	zynga
0B5BD316	american chemical society
0B845BA3	university of trento
0BB57D55	naval air warfare center training systems division
0BB80200	pes university
0BCBD3FD	akdeniz university
0C026C79	mit sloan school of management
0C31D7EB	college of charleston
0C384A49	jerusalem college of engineering chennai
0C55BCAD	university of paderborn
343FADDB	canadian real estate association
4C4BF1F3	international student exchange programs
4C8CFD0B	translational genomics research institute
4D2A3B88	era aviation
4D918B6F	indian department of telecommunications
4DAB0EB9	australian taxation office
4DF24018	aol
4E12B79F	rand corporation
4FED4BED	vision institute
0018DB89	central michigan university
003E9FBD	universidade federal de santa catarina
004F21FE	ifisc
0056B275	university of adelaide
0098B681	dharamsinh desai university
00B85247	edith cowan university
00C771F7	duke nus graduate medical school
00CC3909	exponent
01B4A1B3	kyonggi university
01D6C8A1	intellicorp
01EE4B98	northumbria university
020DACCF	shri vaishnav institute of technology and science
0227A3E3	henan university of technology
026A65AC	bundeswehr university munich
026CDFF9	national formosa university
0295457F	hebei university
02AD0127	takeda pharmaceutical company
0348299F	university of greenwich
03528CBA	technical university of crete
03563BDA	samsung sds
037FF1C8	korea institute of science and technology
03C0079C	technische universitat munchen
03F0370A	development corporations
049467C4	nust school of civil and environmental engineering
04973917	pandian saraswathi yadav engineering college
04B51E34	yangzhou university
04CE0776	chonbuk national university
05D37CE6	lg cns
0619822C	karlsruhe institute of technology
061C4858	university of technology of compiegne
067F47EA	telcordia technologies
069DA7A7	sprint corporation
06C0EC61	hiroshima university
06D18AFD	university of nebraska lincoln
071126B7	university of bern
07319A2F	fernuniversitat hagen
0756C52E	north carolina central university
07DAEA4C	seagate technology
07F18B54	tianjin university of technology and education
080F904E	zhejiang normal university
08132F05	bowdoin college
0832DECA	vanderbilt university school of medicine
08338F51	eaton corporation
08859D90	national sun yat sen university
088BCAEA	forschungszentrum informatik
08DDC677	sogang university
08EF72DE	kent state university
09146CA1	ecolab
09287CDD	university of leicester
098353A9	japan tobacco
09B2D407	george mason university
0A8E4CF0	university of tennessee at chattanooga
0AB880D6	bergen university college
0AEE2FA0	ocean drilling program
0B003FA6	georgetown university
0B90A353	university of regina
0BA83DC6	middlebury college
0BD2B099	national heart lung and blood institute
0BF3024C	graduate university for advanced studies
0CE1878C	digipen institute of technology
33E37995	spacelabs healthcare
35E1DB72	xuchang university
364704D6	bombardier inc
371A5B88	d s norden
4CDD5BAE	bbn technologies
4D67939A	cselt
4DCF81CD	capital one
4E045540	symantec
4F7B6BCE	north american aviation
4FC9F42B	department of english university of dhaka
4FF779BF	national museum of natural history
5005A67E	environment canada
5019D871	los alamos national laboratory
